Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_hours,Duration_mins,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_SpiceJet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Fare
1,1,5,18,55,8,15,13,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8586
0,24,6,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943
0,18,6,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8016
1,6,3,6,40,21,0,14,20,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14871
1,9,5,13,0,19,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373
0,6,6,14,45,17,5,2,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3597
0,12,5,19,5,20,35,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2754
0,24,5,20,0,22,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823
1,18,3,12,10,17,5,4,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4410
1,27,6,10,35,19,15,8,40,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7155
1,27,5,17,45,1,30,7,45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6795
1,27,5,8,0,4,25,20,25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12898
0,24,4,13,0,15,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4423
1,21,4,10,35,19,35,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7031
1,24,3,6,30,4,45,22,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13759
1,27,5,16,0,1,30,9,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,13377
2,6,3,17,20,14,50,2,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11972
1,27,3,11,30,4,25,16,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6017
0,18,5,10,20,12,55,2,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5645
1,21,3,5,5,10,5,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6893
0,27,4,22,20,0,40,2,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3841
0,15,5,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3210
1,24,3,6,30,22,35,16,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13339
0,15,4,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4423
0,1,6,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4050
0,9,5,19,30,20,45,1,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3100
1,21,3,7,45,13,40,5,55,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6101
2,21,5,9,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13029
0,18,6,14,25,16,55,2,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
0,3,4,5,45,7,15,1,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2017
2,6,6,9,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13014
1,15,5,14,0,1,30,11,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,13727
1,24,5,7,0,19,15,12,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9929
2,1,4,16,50,18,20,25,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7893
2,9,6,7,5,9,25,26,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11185
1,9,6,7,0,20,25,13,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10413
1,1,4,20,25,22,5,25,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12121
0,12,6,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943
1,27,3,19,0,1,35,6,35,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7845
1,9,5,15,0,12,35,21,35,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373
1,3,4,7,25,13,35,6,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4106
0,9,3,11,30,14,10,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9918
2,9,6,17,15,7,40,14,25,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12199
0,15,5,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4995
1,6,6,20,0,22,35,26,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
0,3,3,11,30,14,10,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8028
1,3,6,12,50,19,15,6,25,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9001
1,24,3,13,55,18,10,28,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14231
2,15,6,6,50,7,40,24,50,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13591
1,24,3,19,45,4,45,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10031
0,21,5,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
0,6,6,17,15,19,50,2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
2,24,3,9,25,1,20,15,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11853
2,18,5,13,15,9,25,20,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11307
0,24,6,18,5,21,10,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5201
2,6,6,20,0,19,15,23,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11596
1,15,5,8,45,19,15,10,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,8266
2,12,6,6,45,4,25,21,40,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13376
0,9,6,6,10,8,55,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6961
2,9,5,9,25,13,45,28,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12592
0,6,6,9,15,10,45,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4049
1,27,5,13,0,19,15,6,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9719
1,3,3,16,0,1,35,9,35,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14871
0,18,3,22,50,1,20,2,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4082
1,1,4,16,50,18,30,25,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7893
1,21,5,19,15,12,35,17,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12898
2,9,5,23,5,4,25,29,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
0,18,6,6,55,9,30,2,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3873
1,9,5,6,0,21,0,15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7670
2,6,3,19,45,19,15,23,30,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12646
0,1,5,7,10,10,5,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823
1,27,3,9,0,21,0,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12537
2,18,5,7,5,9,25,26,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10975
0,21,4,23,55,2,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4483
1,9,5,20,0,12,0,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
1,15,6,19,0,1,30,6,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7408
0,3,3,16,55,19,45,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8855
0,18,6,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8016
1,3,3,17,30,1,35,8,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,17057
0,1,6,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943
0,1,4,22,20,0,40,2,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3841
1,18,5,8,25,16,20,7,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14781
2,9,6,5,55,7,40,25,45,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10493
1,9,3,17,25,1,35,8,10,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12616
1,6,6,21,10,10,5,12,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14571
1,3,3,16,0,4,25,12,25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17234
1,1,4,6,30,19,50,13,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7064
1,9,5,11,25,19,0,7,35,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9103
1,15,5,12,30,9,25,20,55,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7480
1,9,6,15,15,20,30,5,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5380
0,3,4,23,55,2,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4483
1,9,6,8,25,20,45,12,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14571
2,24,5,10,0,5,25,19,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15107
2,1,5,16,45,12,30,19,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14960
2,12,6,19,30,12,35,17,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10368
1,21,5,14,5,19,50,5,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
1,12,5,16,30,16,20,23,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
1,6,6,16,30,23,35,7,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14571
1,15,5,14,5,16,20,26,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
0,12,4,22,15,0,50,2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4174
1,6,5,17,0,20,20,27,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8610
1,15,6,7,35,16,10,8,35,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6442
1,9,5,4,55,19,15,14,20,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7575
1,6,3,8,35,22,20,13,45,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7514
1,18,5,13,0,1,30,12,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9385
1,6,6,20,20,23,25,27,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9345
1,9,3,21,25,7,40,10,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7832
1,18,3,16,55,8,15,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13555
1,9,3,6,40,10,25,27,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10008
1,15,3,9,45,15,55,6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7280
1,15,6,8,0,19,0,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
0,1,4,21,10,0,5,2,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3625
1,1,3,0,30,20,30,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14752
1,3,3,19,35,0,35,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13292
0,6,6,22,5,0,25,2,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5277
0,12,5,22,10,1,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4284
1,9,5,4,55,19,0,14,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9103
1,6,6,13,0,19,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
1,9,3,20,50,4,25,7,35,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15554
1,6,3,12,50,1,35,12,45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15147
0,1,5,11,30,14,5,2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5644
1,9,3,22,0,13,20,15,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8425
1,27,3,18,35,1,35,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8574
2,9,6,18,25,4,25,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14237
0,6,3,7,10,8,35,1,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9536
0,21,3,11,40,13,55,2,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3670
0,15,5,19,30,22,15,2,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4878
1,9,4,18,35,1,30,6,55,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6573
2,21,5,5,55,19,15,37,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10493
0,24,6,21,20,22,50,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2227
0,1,6,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8016
1,1,6,17,30,4,25,10,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714
1,18,5,20,0,20,45,24,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
0,9,5,22,15,0,50,2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
1,6,5,7,10,12,40,5,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4864
0,9,5,8,20,10,35,2,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3859
1,12,6,16,30,20,45,28,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8529
0,24,5,21,20,22,50,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2437
0,27,4,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
1,24,6,8,45,13,15,4,30,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4760
0,15,6,15,20,17,55,2,35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3514
1,1,4,20,25,10,55,14,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11467
1,12,6,3,50,12,35,8,45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12192
1,27,6,8,0,21,0,13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,13587
1,24,6,15,0,1,30,10,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,13377
0,21,3,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4878
0,1,6,6,0,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
1,9,5,6,30,19,50,13,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14781
1,6,3,5,45,10,25,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19225
2,1,6,13,15,9,25,20,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10467
1,6,3,21,25,11,25,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17261
1,27,6,17,30,1,30,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5684
1,24,3,19,45,22,35,26,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13759
1,6,3,23,0,7,40,8,40,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14777
1,24,4,7,0,12,55,5,55,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6195
1,9,5,10,20,19,15,8,55,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,8266
0,9,3,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4777
1,27,6,16,0,1,30,9,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,13377
1,18,5,17,0,14,25,21,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13067
1,9,6,9,35,18,0,8,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13994
0,15,5,16,55,18,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3175
0,21,6,5,55,8,35,2,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3971
2,18,5,5,50,20,25,14,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12093
1,24,6,9,15,19,0,9,45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,11622
1,1,4,6,30,9,20,26,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7064
1,24,6,16,0,12,35,20,35,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
0,6,5,12,0,13,30,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2754
2,1,6,17,15,7,40,14,25,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14667
1,1,4,6,30,19,50,13,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12681
0,21,4,20,0,22,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823
1,3,6,6,50,22,30,15,40,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7514
2,24,3,5,40,14,35,32,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11522
1,27,5,5,15,6,50,25,35,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8425
1,21,5,17,0,21,5,28,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14151
1,9,6,9,20,14,15,4,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11465
0,15,4,6,5,8,50,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4423
1,6,3,8,25,15,30,7,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14871
1,12,6,2,0,7,45,5,45,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6386
0,9,3,5,45,8,35,2,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7110
1,1,3,11,50,8,55,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14594
1,27,5,11,30,19,15,7,45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9254
0,27,6,14,15,16,45,2,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5510
1,12,6,14,5,8,15,18,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13044
1,9,3,18,35,1,35,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12351
2,15,5,17,15,19,15,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13039
1,9,4,6,0,13,20,7,20,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,8323
1,15,5,7,30,19,0,11,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10529
0,27,4,5,55,8,35,2,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4319
1,21,5,17,0,9,45,16,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13067
0,15,3,13,20,15,35,2,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6297
1,6,3,16,55,10,25,17,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17261
0,1,6,20,55,23,40,2,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3898
0,9,5,21,5,23,55,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6121
1,21,3,5,45,16,10,10,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7832
0,6,6,22,15,0,50,2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
0,18,6,1,30,4,15,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3419
2,24,5,9,25,1,20,15,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12718
1,27,6,10,0,21,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7408
1,21,5,18,35,1,30,6,55,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7006
0,9,3,7,0,9,40,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7398
2,6,6,16,40,19,15,26,35,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9653
1,6,6,20,25,14,25,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10539
0,21,4,20,45,23,20,2,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4880
1,1,6,14,0,12,35,22,35,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
1,24,5,14,5,16,20,26,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
0,27,3,19,35,22,5,2,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3782
1,27,3,6,0,15,30,9,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7845
0,18,6,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4995
2,12,6,9,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13014
2,21,5,16,45,8,55,16,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14960
0,9,6,15,15,18,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
0,6,5,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
1,9,6,18,55,20,45,25,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
0,27,6,16,55,19,55,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823
0,1,5,6,55,9,30,2,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3841
1,27,3,2,15,13,20,11,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12327
0,1,5,20,55,23,40,2,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3898
1,24,5,9,35,14,25,28,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12121
2,9,3,10,30,21,25,10,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9586
2,24,5,5,50,23,15,17,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12723
1,3,3,6,40,22,20,15,40,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11600
0,24,6,21,5,22,25,1,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3100
1,3,6,8,35,22,30,13,55,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6442
1,9,3,19,45,18,50,23,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16289
0,27,3,22,20,0,40,2,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3815
0,15,5,10,20,12,55,2,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4409
1,1,6,9,45,16,10,6,25,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9646
1,12,3,16,55,10,45,17,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13817
0,9,5,22,45,0,15,1,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1965
0,6,5,5,45,7,15,1,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1965
0,21,3,14,10,17,10,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5674
0,24,6,14,15,16,45,2,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5510
2,21,5,9,45,9,25,23,40,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10975
1,12,3,21,25,12,25,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13817
2,9,3,5,40,4,25,22,45,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14861
1,21,4,7,55,13,25,5,30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7452
1,24,3,13,55,23,25,9,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14231
1,3,3,4,0,11,30,7,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,14973
1,15,5,3,50,19,15,15,25,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8669
1,1,5,21,10,8,15,11,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
0,1,5,6,0,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4030
